Date,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2018-01-08,618.5,627.5,612.2,615.05,1061612,0,0,0
2018-01-09,617.0,618.65,610.65,615.6,846158,0,0,0
2018-01-10,616.0,624.15,612.85,619.75,1207313,0,0,0
2018-01-11,619.0,619.0,609.1,612.35,1092457,0,0,0
2018-01-12,614.0,618.4,603.1,612.1,891848,0,0,0
2018-01-15,612.5,615.5,608.2,610.25,470386,0,0,0
2018-01-16,610.15,613.5,599.0,601.4,1088762,0,0,0
2018-01-17,601.05,610.6,597.05,607.15,883340,0,0,0
2018-01-18,608.1,612.95,598.25,603.65,1028921,0,0,0
2018-01-19,603.65,605.1,600.15,602.75,818518,0,0,0
2018-01-22,604.4,605.0,593.1,601.15,933769,0,0,0
2018-01-23,602.5,625.0,600.3,622.35,2105060,0,0,0
2018-01-24,621.95,623.75,612.9,618.3,1089562,0,0,0
2018-01-25,618.15,631.0,613.7,621.4,2973765,0,0,0
2018-01-29,624.95,628.4,611.1,615.0,1564268,19.253976961053226,17.608337904553014,0
2018-01-30,613.0,613.1,603.2,605.95,596682,17.99928996883754,20.823636148475476,0
2018-01-31,608.0,608.5,590.0,592.15,1264055,16.21521883533842,25.83189137916433,0
2018-02-01,591.9,597.0,580.2,587.05,1050098,14.782301654439586,28.704000294439584,0
2018-02-02,586.0,593.9,575.1,581.15,998752,13.3595670027946,28.552284099118364,0
2018-02-05,576.0,582.1,571.2,580.1,797017,12.602240847328975,28.961997927114417,0
2018-02-06,561.0,572.0,558.05,564.25,1284112,11.216975063280634,32.333881708017095,0
2018-02-07,578.5,579.9,554.2,569.25,3161498,13.583952196154511,28.413571991145897,0
2018-02-08,584.0,617.15,580.15,612.65,8349913,26.146201845575558,22.85224450918758,0
2018-02-09,595.0,626.0,595.0,621.4,2373799,26.434560422209213,20.109058613651282,0
2018-02-12,629.35,635.0,618.85,621.65,1957424,28.282891598216807,18.840215959204595,0
2018-02-14,622.1,630.3,611.5,616.15,1306512,26.2096617533969,20.32501345674804,0
2018-02-15,613.25,621.45,602.95,605.85,1391858,24.32039682565848,22.19132297919303,0
2018-02-16,611.3,613.95,605.5,611.1,906025,23.487598720079752,21.431430290359106,0
2018-02-19,612.0,612.15,594.35,600.4,1216005,22.652255027883502,20.669214862500574,20.584608019127216
2018-02-20,603.45,606.1,592.0,603.45,1599249,21.29150006685941,20.428775784469952,19.261984425191706
2018-02-21,607.0,607.75,589.25,597.25,1409752,19.625671489994968,19.993460199381943,17.95243631470422
2018-02-22,595.0,597.25,586.6,589.65,1859008,18.71776603594583,20.219638606584343,16.945629868233677
2018-02-23,591.8,605.0,590.0,595.65,1576584,20.846258204342092,18.865020614714894,16.09159241227078
